transaction_id,date,department,region,category,budget,actual
TXN-000509,01-Jul-2024,Information Technology,apac,advertising,18500.0,16393.68
TXN-001453,2025-08-01,SALES,Asia Pacific,Software,13051.44,11316.3
TXN-000315,01-May-2024,Marketing,apac,Equip.,10750.0,
TXN-001311,2025-06-01,Operations,emea,PAYROLL,80000.0,92240.15
TXN-000791,01-Nov-2024,Operations,APAC,payroll,74000.0,82744.65
TXN-001671,November 2025,Sales,emea,payroll,74000.0,"$78,711.58"
TXN-000552,01-Aug-2024,sales,Asia Pacific,Travel & Expenses,6960.77,8607.96
TXN-000672,2024-09-01,hr,Asia Pacific,Travel,6800.0,7838.21
TXN-001263,05/01/2025,hr,north america,software,16125.0,18600.23
TXN-001162,04/01/2025,Operations,EMEA,Travel & Expenses,,10813.19
TXN-001050,01-Feb-2025,H.R.,APAC,equipment,11299.04,9793.79
TXN-001627,2025-10-01,IT,Emea,travel,6960.77,8128.62
TXN-001205,May 2025,Marketing,NA,equipment,10750.0,10713.04
TXN-000341,May 2024,Ops,APAC,payroll,86000.0,85007.08
TXN-001086,01/03/2025,OPERATIONS,,payroll,92000.0,102274.94
TXN-000308,01/05/2024,marketing,emea,SW,16125.0,21073.15
TXN-000923,January 2025,SALES,Emea,Software,16125.0,15083.19
TXN-001183,2025-04-01,I.T.,apac,Software,16948.56,17591.27
TXN-001496,01-Aug-2025,Human Resources,apac,Payroll,69607.7,86237.12
TXN-000018,2024-01-01,sales,north america,Software,16125.0,15986.29
TXN-000068,01-Jan-2024,hr,emea,software,16125.0,16124.73
TXN-001600,2025-10-01,Sales,Emea,Equip.,8700.96,8603.02
TXN-001572,01-Sep-2025,H.R.,Asia Pacific,Travel,6800.0,6395.1
TXN-000722,2024-10-01,it,north america,Travel & Expenses,6960.77,6374.13
TXN-000113,01/02/2024,Operations,Emea,Software,16948.56,17381.61
TXN-001669,01-Nov-2025,SALES,NA,Advertising,18500.0,15283.53
TXN-000726,2024-10-01,it,,Payroll,69607.7,82017.63
TXN-000517,01/07/2024,H.R.,,Travel,7400.0,8156.01
TXN-001761,2025-12-01,Operations,EMEA,PAYROLL,80000.0,67906.75
TXN-001127,April 2025,MKT,north america,Travel,9039.23,7457.91
TXN-000416,01/06/2024,OPERATIONS,Asia Pacific,PAYROLL,80000.0,62162.45
TXN-001512,2025-09-01,Mktg,APAC,Travel & Expenses,6800.0,7061.01
TXN-001498,01-Aug-2025,H.R.,Asia Pacific,SW,13051.44,11632.23
TXN-000264,01/04/2024,operations,Emea,advertising,22598.08,18254.51
TXN-001684,11/01/2025,operations,North America,Ads,18500.0,17579.02
TXN-000847,2024-12-01,SALES,EMEA,Travel & Expenses,8000.0,7884.95
TXN-000292,04/01/2024,hr,emea,Travel & Expenses,9039.23,11492.32
TXN-001288,June 2025,MKT,Asia Pacific,SW,15000.0,17963.42
TXN-000252,01/04/2024,sales,APAC,Travel,9039.23,7860.97
TXN-000606,2024-09-01,Marketing,EMEA,payroll,68000.0,
TXN-001636,2025-10-01,HR,N. America,Payroll,69607.7,63070.87
TXN-001439,2025-08-01,Marketing,APAC,Ads,17401.92,14621.1
TXN-001026,2025-02-01,it,emea,PAYROLL,,92450.79
TXN-001400,2025-07-01,Information Technology,N. America,equipment,9250.0,9064.01
TXN-000381,06/01/2024,marketing,emea,payroll,80000.0,75200.8
TXN-001679,November 2025,SALES,apac,Ads,18500.0,15494.21
TXN-000968,January 2025,Human Resources,EMEA,SW,16125.0,18687.74
TXN-000368,01/05/2024,H.R.,emea,software,16125.0,18801.36
TXN-000403,June 2024, Sales,Apac,software,15000.0,13866.24
TXN-000679,October 2024,MKT,N. America,advertising,17401.92,16770.93
TXN-001649,01/10/2025,H.R.,apac,Advertising,17401.92,19321.53
TXN-001027,01/02/2025,IT,emea,travel,9039.23,8123.08
TXN-001120,03/01/2025,Human Resources,,Equip.,11500.0,11538.86
TXN-000900,12/01/2024,HR,apac,Equip.,10000.0,11310.46
TXN-000536,01-Aug-2024,Marketing ,apac,PAYROLL,69607.7,71857.28
TXN-000952,01-Jan-2025,I.T.,Emea,Travel & Expenses,8600.0,10100.78
TXN-000980,2025-02-01,Marketing ,north america,Equip.,11299.04,
TXN-000497,2024-07-01,IT,North America,Travel & Expenses,7400.0,6788.75
TXN-001664,11/01/2025,Marketing,,Advertising,18500.0,17622.79
TXN-000460,01/07/2024,Mktg,emea,Equipment,9250.0,8890.39
TXN-001309,01/06/2025,OPERATIONS,north america,Advertising,20000.0,18357.62
TXN-000212,March 2024,HR,N. America,Travel & Expenses,9200.0,9618.86
TXN-000938,01/01/2025,OPERATIONS,EMEA,software,16125.0,20743.97
TXN-001435,2025-08-01,Marketing,Emea,equipment,8700.96,10169.74
TXN-000174,01-Mar-2024,sales,Emea,advertising,23000.0,16863.57
TXN-001312,01/06/2025,OPERATIONS,EMEA,travel,8000.0,8992.25
TXN-000193,01/03/2024,Operations,APAC,SW,17250.0,15867.23
TXN-000143,February 2024,Human Resources,emea,Software,16948.56,17962.49
TXN-001437,01/08/2025,marketing,apac,travel,6960.77,4973.47
TXN-001217,01/05/2025,sales,NA,travel,8600.0,8456.08
TXN-000751,2024-11-01,Mktg,North America,Payroll,74000.0,77344.05
TXN-001426,08/01/2025,Mktg,NA,payroll,69607.7,69363.26
TXN-000230,04/01/2024,Marketing ,North America,Equipment,11299.04,9537.5
TXN-000570,2024-08-01,Ops,APAC,Equip.,8700.96,9847.77
TXN-000759,11/01/2024,MKT,EMEA,Advertising,18500.0,22963.01
TXN-001242,May 2025,OPERATIONS,Apac,Travel,8600.0,10002.7
TXN-000598,08/01/2024,hr,APAC,SW,13051.44,
TXN-000762,11/01/2024,marketing,Asia Pacific,travel,,6646.33
TXN-000155,2024-03-01,Marketing,NA,Equipment,11500.0,12056.76
TXN-001455,01/08/2025,SALES,,equipment,8700.96,9058.91
TXN-001428,August 2025,marketing,North America,software,13051.44,"$14,344.82"
TXN-000885,01-Dec-2024,IT,apac,Equip.,10000.0,10595.56
TXN-001206,2025-05-01,MKT,EMEA,Payroll,86000.0,106070.37
TXN-001360,01/07/2025,MKT,EMEA,Equip.,9250.0,8677.41
TXN-001019,01-Feb-2025,operations,APAC,advertising,22598.08,22698.76
TXN-001665,11/01/2025,Mktg,,equipment,9250.0,8574.46
TXN-000075,January 2024,Human Resources,Apac,Equipment,10750.0,11694.71
TXN-000809,November 2024,I.T.,apac,Advertising,18500.0,18010.69
TXN-000415,01/06/2024,OPERATIONS,emea,equipment,10000.0,9281.71
TXN-001460,August 2025,OPERATIONS,N. America,Equip.,8700.96,9716.0
TXN-001231,01/05/2025,Ops,north america,PAYROLL,86000.0,91940.09
TXN-000931,01/01/2025,operations,,payroll,86000.0,90102.39
TXN-000641,September 2024,operations,Apac,Payroll,68000.0,68246.97
TXN-000234,01-Apr-2024,marketing,Emea,Advertising,22598.08,25733.95
TXN-000021,January 2024, Sales,emea,payroll,86000.0,94904.47
TXN-001696,01/11/2025,it,NA,Payroll,74000.0,
TXN-000030,01-Jan-2024,SALES,Asia Pacific,equipment,10750.0,12049.65
TXN-000804,2024-11-01,Information Technology,Emea,Ads,18500.0,21212.25
TXN-000883,01-Dec-2024,it,Asia Pacific,SW,15000.0,13575.07
TXN-001614,10/01/2025,operations,EMEA,advertising,17401.92,
TXN-001055,March 2025,marketing,north america,Equipment,11500.0,11579.56
TXN-000291,April 2024,hr,EMEA,payroll,90392.3,90938.9
TXN-000915,01/01/2025,Marketing ,Asia Pacific,Equipment,10750.0,10638.84
TXN-001277,June 2025,Mktg,N. America,travel,8000.0,10101.46
TXN-001094,01-Mar-2025,OPERATIONS,apac,Ads,23000.0,18663.08
TXN-001112,March 2025,HR,N. America,Travel,9200.0,9876.3
TXN-000115,2024-02-01,OPERATIONS,emea,equipment,11299.04,
TXN-001573,01-Sep-2025,Human Resources,Asia Pacific,SW,12750.0,13915.68
TXN-001116,01/03/2025,H.R.,EMEA,payroll,92000.0,
TXN-000466,July 2024, Sales,NA,PAYROLL,74000.0,79464.32
TXN-000890,December 2024,HR,North America,Equip.,10000.0,8959.44
TXN-000168,March 2024,Sales,NA,software,17250.0,19041.81
TXN-000408,06/01/2024,Operations,N. America,Software,15000.0,14853.91
TXN-001641,October 2025,H.R.,Emea,payroll,69607.7,62559.9
TXN-000321,2024-05-01,sales,Emea,payroll,86000.0,93554.88
TXN-001759,12/01/2025,OPERATIONS,north america,advertising,20000.0,
TXN-000898,December 2024,HR,apac,SW,15000.0,14458.31
TXN-001610,10/01/2025,operations,NA,Equip.,8700.96,8391.11
TXN-001102,01/03/2025,I.T.,EMEA,travel,9200.0,8960.55
TXN-000705,01-Oct-2024,sales,Asia Pacific,Equipment,8700.96,8196.21
TXN-000921,01-Jan-2025,SALES,EMEA,Payroll,86000.0,71926.07
TXN-000567,08/01/2024,OPERATIONS,Asia Pacific,travel,6960.77,8610.15
TXN-001556,September 2025,IT,Asia Pacific,PAYROLL,68000.0,"$57,194.30"
TXN-000599,08/01/2024,Human Resources,apac,Ads,,
TXN-000258,2024-04-01,Ops,North America,Software,16948.56,16728.84
TXN-000256,2024-04-01,operations,N. America,payroll,90392.3,92950.88
TXN-000728,01-Oct-2024,Information Technology,EMEA,software,13051.44,
TXN-000706,2024-10-01,Ops,north america,Payroll,69607.7,84293.11
TXN-000988,February 2025,Marketing ,,Software,16948.56,16384.91
TXN-000498,2024-07-01,Information Technology,North America,SW,13875.0,11932.78
TXN-000899,01/12/2024,hr,apac,Advertising,20000.0,18009.39
TXN-000131,02/01/2024,IT,apac,PAYROLL,90392.3,79955.24
TXN-001796,December 2025,Human Resources,apac,PAYROLL,80000.0,94618.51
TXN-000101,01-Feb-2024,sales,Apac,payroll,90392.3,98502.6
TXN-000172,2024-03-01,SALES,emea,travel,9200.0,9086.36
TXN-000492,July 2024,OPERATIONS,APAC,Travel,7400.0,6516.36
TXN-001792,December 2025,HR,EMEA,travel,8000.0,8880.54
TXN-001478,08/01/2025,Information Technology,Emea,software,13051.44,13181.97
TXN-000111,2024-02-01,operations,EMEA,payroll,90392.3,98246.11
TXN-001225,2025-05-01,Sales,emea,equipment,10750.0,9200.93
TXN-001021,February 2025,I.T.,N. America,Payroll,90392.3,80143.75
TXN-001227,05/01/2025, Sales,apac,travel,8600.0,8042.2
TXN-000713,October 2024,Ops,EMEA,software,13051.44,9619.4
TXN-000828,December 2024,marketing,north america,Software,15000.0,15240.39
TXN-001480,01/08/2025,IT,Emea,Equip.,8700.96,9011.67
TXN-001658,2025-11-01,Mktg,emea,Software,13875.0,13715.37
TXN-001020,02/01/2025,OPERATIONS,apac,Equip.,11299.04,9670.16
TXN-001161,April 2025,OPERATIONS,Emea,PAYROLL,90392.3,
TXN-001545,09/01/2025,operations,Apac,Equipment,8500.0,6584.66
TXN-000961,01/01/2025,Human Resources,north america,PAYROLL,86000.0,69497.08
TXN-000660,09/01/2024,I.T.,Asia Pacific,Equipment,8500.0,7760.46
TXN-001594,01-Oct-2025,SALES,north america,Ads,17401.92,
TXN-001403,01/07/2025,I.T.,EMEA,software,13875.0,11767.01
TXN-000271,01-Apr-2024,IT,N. America,Payroll,90392.3,90468.53
TXN-001631,2025-10-01,Information Technology,apac,,69607.7,67867.63
TXN-000064,01-Jan-2024,H.R.,NA,Advertising,21500.0,18086.16
TXN-000394,01-Jun-2024,Sales,N. America,Advertising,20000.0,22809.62
TXN-001095,01/03/2025,OPERATIONS,APAC,Equip.,11500.0,11421.22
TXN-001559,September 2025,it,APAC,advertising,17000.0,15599.78
TXN-000893,01-Dec-2024,HR,EMEA,software,15000.0,13382.03
TXN-001296,2025-06-01,SALES,Emea,payroll,80000.0,88518.08
TXN-000544,August 2024,Sales,North America,Ads,17401.92,19926.92
TXN-000779,01-Nov-2024, Sales,Asia Pacific,Advertising,18500.0,19209.14
TXN-001185,04/01/2025,it,apac,Equipment,11299.04,10752.57
TXN-001301,June 2025, Sales,apac,payroll,80000.0,65058.12
TXN-000170,03/01/2024,Sales,north america,Equipment,11500.0,11525.52
TXN-000037,2024-01-01,operations,Emea,Travel,8600.0,9634.87
TXN-000244,2024-04-01,Sales,north america,Advertising,22598.08,19041.16
TXN-000083,01/02/2024,Marketing ,emea,SW,16948.56,19532.29
TXN-001285,01-Jun-2025,Marketing ,Emea,Equipment,10000.0,-10823.11
TXN-000946,01/01/2025,Information Technology,North America,Payroll,86000.0,91684.74
TXN-000861,12/01/2024,OPERATIONS,Emea,payroll,80000.0,83162.44
TXN-000373,2024-05-01,hr,apac,Software,16125.0,16132.3
TXN-001047,02/01/2025,hr,apac,travel,9039.23,8829.12
TXN-001362,01/07/2025,MKT,APAC,Travel & Expenses,7400.0,7225.38
TXN-001333,01-Jun-2025,it,Apac,SW,15000.0,14102.02
TXN-001171,2025-04-01,I.T.,north america,Payroll,90392.3,101272.05
TXN-000752,01-Nov-2024,MKT,NA,Travel & Expenses,7400.0,
TXN-000508,July 2024,it,APAC,software,13875.0,"$17,030.82"
TXN-001245,May 2025,Operations,APAC,equipment,10750.0,9126.8
TXN-001038,February 2025,Human Resources,N. America,software,16948.56,15295.57
TXN-001235,05/01/2025,Operations,North America,equipment,10750.0,11436.72
TXN-001697,2025-11-01,it,NA,Travel & Expenses,7400.0,7289.92
TXN-000585,2024-08-01,it,Apac,Equipment,8700.96,9958.39
TXN-000512,01/07/2024,Human Resources,north america,Travel,7400.0,8642.89
TXN-000178,01-Mar-2024,sales,apac,software,17250.0,15830.3
TXN-000277,01-Apr-2024,I.T.,Emea,Travel & Expenses,9039.23,10515.7
TXN-000880,01-Dec-2024,IT,Emea,Equip.,10000.0,13190.19
TXN-000548,01-Aug-2024,sales,Emea,software,13051.44,14107.19
TXN-000720,10/01/2024,Ops,Apac,equipment,8700.96,9755.26
TXN-000477,01-Jul-2024,SALES,APAC,Travel & Expenses,7400.0,7014.98
TXN-000226,2024-04-01,Marketing ,North America,PAYROLL,90392.3,96567.47
TXN-000633,01/09/2024,operations,North America,Software,12750.0,11537.83
TXN-000217,01-Mar-2024,Human Resources,Emea,Travel & Expenses,9200.0,9413.61
TXN-001054,2025-03-01,Mktg,North America,advertising,23000.0,21561.98
TXN-000838,December 2024,Mktg,APAC,,15000.0,17445.92
TXN-000181,2024-03-01,OPERATIONS,N. America,Payroll,92000.0,109717.59
TXN-000919,01/01/2025,sales,N. America,Ads,21500.0,
TXN-000746,October 2024,Human Resources,Apac,PAYROLL,69607.7,78300.31
TXN-000902,2025-01-01,MKT,north america,travel,8600.0,6916.02
TXN-001484,01-Aug-2025,IT,APAC,Advertising,17401.92,17310.43
TXN-001741,01/12/2025, Sales,N. America,PAYROLL,80000.0,61043.11
TXN-000678,10/01/2024,Marketing,NA,software,13051.44,9630.34
TXN-000639,01/09/2024,operations,emea,Advertising,17000.0,22415.22
TXN-000045,January 2024,Ops,apac,Equip.,10750.0,10479.96
TXN-001499,01/08/2025,H.R.,Apac,Advertising,17401.92,16157.98
TXN-000265,01-Apr-2024,OPERATIONS,emea,Equipment,11299.04,10808.28
TXN-001089,01-Mar-2025,operations,Emea,Ads,23000.0,
TXN-001763,01-Dec-2025,Operations,EMEA,Software,15000.0,12642.48
TXN-001239,01-May-2025,Operations,EMEA,Advertising,21500.0,23334.72
TXN-001781,12/01/2025,it,Apac,PAYROLL,80000.0,77256.17
TXN-000897,2024-12-01,HR,apac,Travel & Expenses,8000.0,8267.67
TXN-000851,01/12/2024,SALES,apac,payroll,80000.0,86628.58
TXN-000095,01-Feb-2024,sales,NA,Equip.,11299.04,8920.72
TXN-000176,01/03/2024, Sales,APAC,payroll,92000.0,106696.16
TXN-000399,01/06/2024, Sales,emea,Ads,20000.0,20990.29
TXN-001197,2025-04-01,Human Resources,Apac,travel,9039.23,7030.29
TXN-000333,01-May-2024,Ops,north america,SW,16125.0,-14871.19
TXN-001057,01/03/2025,MKT,emea,Travel & Expenses,9200.0,8503.94
TXN-000032,2024-01-01,Operations,NA,travel,8600.0,6744.53
TXN-000745,October 2024,Human Resources,EMEA,Equipment,8700.96,7825.95
TXN-001260,2025-05-01,it,Apac,Equipment,10750.0,9741.54
TXN-000375,05/01/2024,Human Resources,Asia Pacific,Equipment,10750.0,8840.19
TXN-001422,01/07/2025,HR,Apac,Travel & Expenses,7400.0,7897.67
TXN-000409,01/06/2024,operations,north america,Advertising,20000.0,22109.94
TXN-001724,11/01/2025,Human Resources,Asia Pacific,Advertising,18500.0,17077.04
TXN-000686,01-Oct-2024,Mktg,Apac,PAYROLL,69607.7,77497.12
TXN-000419,2024-06-01,Ops,apac,Ads,20000.0,21826.63
TXN-001414,07/01/2025,hr,NA,advertising,18500.0,21162.6
TXN-000145,01/02/2024,hr,EMEA,Equipment,11299.04,11098.18
TXN-001575,01/09/2025,hr,Apac,Equipment,8500.0,7785.5
TXN-000266,01/04/2024,operations,Asia Pacific,Payroll,90392.3,84383.34
TXN-000987,01/02/2025,Marketing,APAC,travel,9039.23,9902.6
TXN-000015,2024-01-01,marketing,Asia Pacific,equipment,10750.0,9742.4
TXN-001119,March 2025,Human Resources,EMEA,Ads,23000.0,21281.14
TXN-000529,2024-08-01,MKT,NA,advertising,17401.92,18976.17
TXN-000392,06/01/2024,SALES,North America,travel,8000.0,8773.59
TXN-000854,01-Dec-2024, Sales,apac,Ads,20000.0,24899.33
TXN-000730,October 2024,I.T.,emea,Equipment,8700.96,10588.72
TXN-000802,2024-11-01,I.T.,,travel,7400.0,6389.94
TXN-000079,01-Feb-2024,Mktg,North America,Ads,22598.08,28706.04
TXN-000604,01/09/2024,Marketing ,north america,Ads,17000.0,14742.34
TXN-000388,01/06/2024,marketing,Apac,software,15000.0,14094.39
TXN-000184,01-Mar-2024,Operations,north america,Ads,23000.0,23642.29
TXN-001474,08/01/2025,IT,N. America,Advertising,17401.92,
TXN-001405,01-Jul-2025,it,EMEA,equipment,9250.0,9814.75
TXN-000836,12/01/2024,Marketing ,APAC,payroll,80000.0,75425.89
TXN-001516,09/01/2025,sales,NA,PAYROLL,68000.0,45183.62
TXN-000191,March 2024,Operations,Apac,payroll,92000.0,"$78,762.48"
TXN-001695,01/11/2025,Ops,APAC,equipment,9250.0,10319.96
TXN-001646,10/01/2025,H.R.,Apac,PAYROLL,69607.7,65244.71
TXN-000365,May 2024,HR,north america,Equip.,10750.0,9427.72
TXN-000869,December 2024,Operations,Apac,Advertising,20000.0,15978.7
TXN-001160,2025-04-01,Ops,north america,Equipment,11299.04,9614.22
TXN-000246,01/04/2024,sales,EMEA,PAYROLL,90392.3,100997.63
TXN-000882,December 2024,Information Technology,apac,Travel,8000.0,"$7,037.88"
TXN-000275,2024-04-01,it,North America,Equipment,11299.04,11232.0
TXN-000148,February 2024,H.R.,apac,software,16948.56,16694.91
TXN-001130,2025-04-01,Marketing,NA,Equip.,11299.04,7891.66
TXN-000295,2024-04-01,H.R.,EMEA,Equip.,11299.04,11573.94
TXN-000325,05/01/2024,Sales,Emea,Equip.,10750.0,11034.24
TXN-000771,November 2024, Sales,EMEA,PAYROLL,74000.0,84212.76
TXN-000800,2024-11-01,I.T.,north america,Equip.,9250.0,8733.01
TXN-000540,01/08/2024,Marketing,Asia Pacific,Equip.,8700.96,10966.33
TXN-001716,01-Nov-2025,H.R.,Emea,PAYROLL,74000.0,86558.76
TXN-000677,01-Oct-2024,marketing,North America,Travel,6960.77,7863.26
TXN-001135,01-Apr-2025,Marketing,Emea,Equipment,11299.04,"$10,546.20"
TXN-000901,January 2025,MKT,N. America,payroll,86000.0,"$105,107.73"
TXN-000769,01-Nov-2024, Sales,N. America,Advertising,18500.0,18803.2
TXN-000006,01-Jan-2024,marketing,emea,Payroll,86000.0,78191.5
TXN-000975,2025-01-01,hr,Apac,equipment,10750.0,12152.43
TXN-001169,01-Apr-2025,operations,Asia Pacific,,22598.08,24051.16
TXN-000104,February 2024,Sales,Asia Pacific,Advertising,22598.08,24980.99
TXN-000211,March 2024,HR,north america,payroll,92000.0,130864.78
TXN-001471,August 2025,I.T.,North America,Payroll,69607.7,75023.59
TXN-000042,2024-01-01,Operations,apac,Travel & Expenses,8600.0,9705.38
TXN-001387,July 2025,Ops,EMEA,travel,7400.0,6345.69
TXN-001674,01/11/2025,SALES,Emea,Ads,18500.0,20142.39
TXN-000378,06/01/2024,Marketing,NA,SW,15000.0,16090.06
TXN-001279,June 2025,Marketing,,Advertising,20000.0,13677.9
TXN-000147,02/01/2024,H.R.,Asia Pacific,travel,9039.23,8970.87
TXN-001662,November 2025,Mktg,APAC,Travel,7400.0,6148.86
TXN-001111,March 2025,HR,NA,Payroll,92000.0,83482.95
TXN-001567,01-Sep-2025,H.R.,emea,Travel,6800.0,6031.64
TXN-001456,2025-08-01,Operations,N. America,PAYROLL,69607.7,67003.95
TXN-001090,2025-03-01,OPERATIONS,emea,Equip.,11500.0,14300.35
TXN-001740,2025-12-01,Mktg,apac,equipment,10000.0,12646.92
TXN-000206,01/03/2024,I.T.,Apac,Payroll,92000.0,90872.03
TXN-001069,03/01/2025,sales,NA,advertising,23000.0,
TXN-000028,01-Jan-2024,sales,apac,SW,16125.0,19469.97
TXN-001105,2025-03-01,it,,Equip.,11500.0,11067.35
TXN-001462,2025-08-01,Operations,Emea,travel,6960.77,6763.23
TXN-001138,04/01/2025,Mktg,apac,SW,16948.56,13457.12
TXN-000205,March 2024,Information Technology,EMEA,equipment,11500.0,12146.12
TXN-001544,09/01/2025,operations,Apac,Ads,17000.0,18531.1
TXN-001745,2025-12-01, Sales,NA,Equip.,10000.0,7754.24
TXN-000671,September 2024,HR,APAC,PAYROLL,68000.0,69327.17
TXN-000625,September 2024, Sales,Emea,Equip.,8500.0,7650.77
TXN-000412,June 2024,OPERATIONS,Emea,Travel & Expenses,8000.0,9910.66
TXN-001768,01/12/2025,Ops,apac,software,15000.0,
TXN-000741,01-Oct-2024,Human Resources,Emea,PAYROLL,69607.7,73385.56
TXN-001033,01-Feb-2025,it,Apac,SW,16948.56,16672.95
TXN-000074,January 2024,hr,Apac,Ads,21500.0,16374.6
TXN-001425,07/01/2025,Human Resources,Asia Pacific,Equipment,9250.0,8205.41
TXN-001143,April 2025, Sales,N. America,,16948.56,16595.63
TXN-000999,2025-02-01, Sales,Emea,Advertising,22598.08,20936.94
TXN-001726,2025-12-01,Marketing ,NA,PAYROLL,80000.0,67842.16
TXN-000207,01/03/2024,IT,Asia Pacific,travel,9200.0,8273.59
TXN-000868,01-Dec-2024,OPERATIONS,apac,software,15000.0,14314.14
